kernel;element_count;repeat;block_count;thread_count;time_ms;throughput;length
no-run-length4;500000;1;8;16;19.1264;0.901106;5234913
no-run-length4;500000;1;16;16;8.02816;2.14681;5234913
no-run-length4;500000;1;32;16;3.9895;4.32006;5234913
no-run-length4;500000;1;64;16;1.93766;8.89469;5234913
no-run-length4;500000;1;128;16;0.968608;17.7935;5234913
no-run-length4;500000;1;256;16;0.516192;33.3886;5234913
no-run-length4;500000;1;512;16;0.284672;60.5431;5234913
no-run-length4;500000;1;8;32;8.42342;2.04607;5234913
no-run-length4;500000;1;16;32;4.22086;4.08327;5234913
no-run-length4;500000;1;32;32;2.12202;8.12195;5234913
no-run-length4;500000;1;64;32;1.04064;16.5618;5234913
no-run-length4;500000;1;128;32;0.520896;33.087;5234913
no-run-length4;500000;1;256;32;0.27888;61.8005;5234913
no-run-length4;500000;1;512;32;0.157696;109.292;5234913
no-run-length4;500000;1;8;64;3.9424;4.37168;5234913
no-run-length4;500000;1;16;64;1.97427;8.72976;5234913
no-run-length4;500000;1;32;64;0.997376;17.2803;5234913
no-run-length4;500000;1;64;64;0.53744;32.0685;5234913
no-run-length4;500000;1;128;64;0.290624;59.3031;5234913
no-run-length4;500000;1;256;64;0.165312;104.257;5234913
no-run-length4;500000;1;512;64;0.09968;172.902;5234913
no-run-length4;500000;1;8;128;2.18726;7.87967;5234913
no-run-length4;500000;1;16;128;1.09853;15.6891;5234913
no-run-length4;500000;1;32;128;0.554784;31.066;5234913
no-run-length4;500000;1;64;128;0.289504;59.5326;5234913
no-run-length4;500000;1;128;128;0.16384;105.194;5234913
no-run-length4;500000;1;256;128;0.098624;174.754;5234913
no-run-length4;500000;1;512;128;0.065568;262.856;5234913
no-run-length4;500000;1;8;256;1.1319;15.2265;5234913
no-run-length4;500000;1;16;256;0.57344;30.0553;5234913
no-run-length4;500000;1;32;256;0.294144;58.5934;5234913
no-run-length4;500000;1;64;256;0.164224;104.948;5234913
no-run-length4;500000;1;128;256;0.097888;176.068;5234913
no-run-length4;500000;1;256;256;0.06512;264.664;5234913
no-run-length4;500000;1;512;256;0.063104;273.119;5234913
no-run-length4;500000;1;8;512;0.618368;27.8716;5234913
no-run-length4;500000;1;16;512;0.311296;55.365;5234913
no-run-length4;500000;1;32;512;0.171776;100.334;5234913
no-run-length4;500000;1;64;512;0.094208;182.945;5234913
no-run-length4;500000;1;128;512;0.063968;269.43;5234913
no-run-length4;500000;1;256;512;0.061728;279.207;5234913
no-run-length4;500000;1;512;512;0.05744;300.051;5234913
no-run-length4;500000;1;8;1024;0.386688;44.5706;5234913
no-run-length4;500000;1;16;1024;0.19712;87.4336;5234913
no-run-length4;500000;1;32;1024;0.104096;165.567;5234913
no-run-length4;500000;1;64;1024;0.065536;262.984;5234913
no-run-length4;500000;1;128;1024;0.060928;282.873;5234913
no-run-length4;500000;1;256;1024;0.059616;289.099;5234913
no-run-length4;500000;1;512;1024;0.057408;300.218;5234913
no-run-length4;500000;2;8;16;19.9374;0.782034;3591696
no-run-length4;500000;2;16;16;8.73331;1.78531;3591696
no-run-length4;500000;2;32;16;4.37366;3.5649;3591696
no-run-length4;500000;2;64;16;2.1033;7.41298;3591696
no-run-length4;500000;2;128;16;1.04038;14.9865;3591696
no-run-length4;500000;2;256;16;0.550912;28.3016;3591696
no-run-length4;500000;2;512;16;0.314592;49.5616;3591696
no-run-length4;500000;2;8;32;9.13341;1.70711;3591696
no-run-length4;500000;2;16;32;4.57114;3.4109;3591696
no-run-length4;500000;2;32;32;2.29478;6.79441;3591696
no-run-length4;500000;2;64;32;1.13245;13.7681;3591696
no-run-length4;500000;2;128;32;0.561152;27.7852;3591696
no-run-length4;500000;2;256;32;0.29696;52.5044;3591696
no-run-length4;500000;2;512;32;0.159744;97.6043;3591696
no-run-length4;500000;2;8;64;4.31498;3.61339;3591696
no-run-length4;500000;2;16;64;2.16224;7.2109;3591696
no-run-length4;500000;2;32;64;1.08381;14.386;3591696
no-run-length4;500000;2;64;64;0.571392;27.2872;3591696
no-run-length4;500000;2;128;64;0.310944;50.1431;3591696
no-run-length4;500000;2;256;64;0.17408;89.5663;3591696
no-run-length4;500000;2;512;64;0.1024;152.263;3591696
no-run-length4;500000;2;8;128;2.34307;6.65438;3591696
no-run-length4;500000;2;16;128;1.1776;13.2402;3591696
no-run-length4;500000;2;32;128;0.593824;26.2564;3591696
no-run-length4;500000;2;64;128;0.309088;50.4442;3591696
no-run-length4;500000;2;128;128;0.177024;88.0767;3591696
no-run-length4;500000;2;256;128;0.102464;152.168;3591696
no-run-length4;500000;2;512;128;0.068128;228.859;3591696
no-run-length4;500000;2;8;256;1.23494;12.6254;3591696
no-run-length4;500000;2;16;256;0.618496;25.2091;3591696
no-run-length4;500000;2;32;256;0.323584;48.1844;3591696
no-run-length4;500000;2;64;256;0.170272;91.5694;3591696
no-run-length4;500000;2;128;256;0.101376;153.801;3591696
no-run-length4;500000;2;256;256;0.069632;223.916;3591696
no-run-length4;500000;2;512;256;0.065056;239.666;3591696
no-run-length4;500000;2;8;512;0.6624;23.5382;3591696
no-run-length4;500000;2;16;512;0.33584;46.426;3591696
no-run-length4;500000;2;32;512;0.172032;90.6325;3591696
no-run-length4;500000;2;64;512;0.09696;160.805;3591696
no-run-length4;500000;2;128;512;0.069696;223.71;3591696
no-run-length4;500000;2;256;512;0.063328;246.205;3591696
no-run-length4;500000;2;512;512;0.05744;271.443;3591696
no-run-length4;500000;2;8;1024;0.417792;37.3193;3591696
no-run-length4;500000;2;16;1024;0.21296;73.2142;3591696
no-run-length4;500000;2;32;1024;0.114112;136.635;3591696
no-run-length4;500000;2;64;1024;0.069184;225.366;3591696
no-run-length4;500000;2;128;1024;0.063424;245.833;3591696
no-run-length4;500000;2;256;1024;0.063488;245.585;3591696
no-run-length4;500000;2;512;1024;0.059392;262.522;3591696
no-run-length4;500000;3;8;16;20.7424;0.708266;2691160
no-run-length4;500000;3;16;16;9.10938;1.61275;2691160
no-run-length4;500000;3;32;16;4.55773;3.22335;2691160
no-run-length4;500000;3;64;16;2.19949;6.67935;2691160
no-run-length4;500000;3;128;16;1.09568;13.4083;2691160
no-run-length4;500000;3;256;16;0.55856;26.3018;2691160
no-run-length4;500000;3;512;16;0.299712;49.0176;2691160
no-run-length4;500000;3;8;32;9.41741;1.56;2691160
no-run-length4;500000;3;16;32;4.7128;3.11729;2691160
no-run-length4;500000;3;32;32;2.36144;6.22127;2691160
no-run-length4;500000;3;64;32;1.1592;12.6735;2691160
no-run-length4;500000;3;128;32;0.577824;25.425;2691160
no-run-length4;500000;3;256;32;0.298752;49.1751;2691160
no-run-length4;500000;3;512;32;0.161344;91.0549;2691160
no-run-length4;500000;3;8;64;4.46701;3.28881;2691160
no-run-length4;500000;3;16;64;2.24006;6.55837;2691160
no-run-length4;500000;3;32;64;1.12342;13.0771;2691160
no-run-length4;500000;3;64;64;0.568256;25.8531;2691160
no-run-length4;500000;3;128;64;0.305472;48.0933;2691160
no-run-length4;500000;3;256;64;0.168352;87.2645;2691160
no-run-length4;500000;3;512;64;0.102656;143.111;2691160
no-run-length4;500000;3;8;128;2.34701;6.25953;2691160
no-run-length4;500000;3;16;128;1.1639;12.6223;2691160
no-run-length4;500000;3;32;128;0.589088;24.9388;2691160
no-run-length4;500000;3;64;128;0.305152;48.1437;2691160
no-run-length4;500000;3;128;128;0.169792;86.5245;2691160
no-run-length4;500000;3;256;128;0.105088;139.799;2691160
no-run-length4;500000;3;512;128;0.06912;212.546;2691160
no-run-length4;500000;3;8;256;1.25331;11.7219;2691160
no-run-length4;500000;3;16;256;0.622976;23.5822;2691160
no-run-length4;500000;3;32;256;0.317312;46.2988;2691160
no-run-length4;500000;3;64;256;0.166176;88.4072;2691160
no-run-length4;500000;3;128;256;0.10608;138.491;2691160
no-run-length4;500000;3;256;256;0.068448;214.632;2691160
no-run-length4;500000;3;512;256;0.067584;217.376;2691160
no-run-length4;500000;3;8;512;0.6656;22.0721;2691160
no-run-length4;500000;3;16;512;0.334656;43.8993;2691160
no-run-length4;500000;3;32;512;0.167712;87.5975;2691160
no-run-length4;500000;3;64;512;0.096096;152.88;2691160
no-run-length4;500000;3;128;512;0.06816;215.539;2691160
no-run-length4;500000;3;256;512;0.063072;232.927;2691160
no-run-length4;500000;3;512;512;0.058016;253.226;2691160
no-run-length4;500000;3;8;1024;0.430016;34.1642;2691160
no-run-length4;500000;3;16;1024;0.214656;68.4405;2691160
no-run-length4;500000;3;32;1024;0.116288;126.334;2691160
no-run-length4;500000;3;64;1024;0.06912;212.546;2691160
no-run-length4;500000;3;128;1024;0.063456;231.517;2691160
no-run-length4;500000;3;256;1024;0.06304;233.045;2691160
no-run-length4;500000;3;512;1024;0.061728;237.998;2691160
no-run-length4;500000;4;8;16;18.7123;0.756377;2153521
no-run-length4;500000;4;16;16;9.25584;1.52914;2153521
no-run-length4;500000;4;32;16;4.63299;3.05494;2153521
no-run-length4;500000;4;64;16;2.22618;6.35777;2153521
no-run-length4;500000;4;128;16;1.10797;12.7743;2153521
no-run-length4;500000;4;256;16;0.578432;24.4688;2153521
no-run-length4;500000;4;512;16;0.322848;43.8396;2153521
no-run-length4;500000;4;8;32;9.7104;1.45756;2153521
no-run-length4;500000;4;16;32;4.85146;2.91738;2153521
no-run-length4;500000;4;32;32;2.43302;5.81726;2153521
no-run-length4;500000;4;64;32;1.19005;11.8932;2153521
no-run-length4;500000;4;128;32;0.59392;23.8307;2153521
no-run-length4;500000;4;256;32;0.315008;44.9307;2153521
no-run-length4;500000;4;512;32;0.17296;81.8312;2153521
no-run-length4;500000;4;8;64;4.60723;3.07202;2153521
no-run-length4;500000;4;16;64;2.3007;6.15182;2153521
no-run-length4;500000;4;32;64;1.16141;12.1865;2153521
no-run-length4;500000;4;64;64;0.57776;24.4972;2153521
no-run-length4;500000;4;128;64;0.319488;44.3006;2153521
no-run-length4;500000;4;256;64;0.180224;78.5329;2153521
no-run-length4;500000;4;512;64;0.106496;132.902;2153521
no-run-length4;500000;4;8;128;2.37363;5.96281;2153521
no-run-length4;500000;4;16;128;1.18061;11.9883;2153521
no-run-length4;500000;4;32;128;0.59408;23.8243;2153521
no-run-length4;500000;4;64;128;0.319904;44.243;2153521
no-run-length4;500000;4;128;128;0.17792;79.5499;2153521
no-run-length4;500000;4;256;128;0.108832;130.049;2153521
no-run-length4;500000;4;512;128;0.073728;191.969;2153521
no-run-length4;500000;4;8;256;1.29133;10.9604;2153521
no-run-length4;500000;4;16;256;0.647328;21.8645;2153521
no-run-length4;500000;4;32;256;0.341824;41.4059;2153521
no-run-length4;500000;4;64;256;0.178176;79.4356;2153521
no-run-length4;500000;4;128;256;0.107776;131.323;2153521
no-run-length4;500000;4;256;256;0.073728;191.969;2153521
no-run-length4;500000;4;512;256;0.069984;202.239;2153521
no-run-length4;500000;4;8;512;0.711424;19.8946;2153521
no-run-length4;500000;4;16;512;0.364544;38.8253;2153521
no-run-length4;500000;4;32;512;0.18432;76.7878;2153521
no-run-length4;500000;4;64;512;0.100096;141.399;2153521
no-run-length4;500000;4;128;512;0.072928;194.075;2153521
no-run-length4;500000;4;256;512;0.066368;213.258;2153521
no-run-length4;500000;4;512;512;0.061184;231.327;2153521
no-run-length4;500000;4;8;1024;0.447264;31.6447;2153521
no-run-length4;500000;4;16;1024;0.228448;61.9551;2153521
no-run-length4;500000;4;32;1024;0.120832;117.134;2153521
no-run-length4;500000;4;64;1024;0.071744;197.278;2153521
no-run-length4;500000;4;128;1024;0.063392;223.27;2153521
no-run-length4;500000;4;256;1024;0.063488;222.932;2153521
no-run-length4;500000;4;512;1024;0.06144;230.363;2153521
no-run-length4;500000;5;8;16;19.2061;0.718936;1807981
no-run-length4;500000;5;16;16;9.59514;1.43906;1807981
no-run-length4;500000;5;32;16;4.72176;2.92433;1807981
no-run-length4;500000;5;64;16;2.3081;5.98241;1807981
no-run-length4;500000;5;128;16;1.15562;11.9486;1807981
no-run-length4;500000;5;256;16;0.606208;22.7776;1807981
no-run-length4;500000;5;512;16;0.342432;40.3233;1807981
no-run-length4;500000;5;8;32;10.0613;1.37239;1807981
no-run-length4;500000;5;16;32;5.02586;2.74739;1807981
no-run-length4;500000;5;32;32;2.52086;5.47748;1807981
no-run-length4;500000;5;64;32;1.23475;11.1828;1807981
no-run-length4;500000;5;128;32;0.613728;22.4985;1807981
no-run-length4;500000;5;256;32;0.324384;42.5668;1807981
no-run-length4;500000;5;512;32;0.18288;75.503;1807981
no-run-length4;500000;5;8;64;4.7536;2.90474;1807981
no-run-length4;500000;5;16;64;2.38611;5.78681;1807981
no-run-length4;500000;5;32;64;1.19786;11.5272;1807981
no-run-length4;500000;5;64;64;0.597632;23.1045;1807981
no-run-length4;500000;5;128;64;0.325248;42.4537;1807981
no-run-length4;500000;5;256;64;0.186368;74.0899;1807981
no-run-length4;500000;5;512;64;0.112224;123.039;1807981
no-run-length4;500000;5;8;128;2.45146;5.63256;1807981
no-run-length4;500000;5;16;128;1.22061;11.3124;1807981
no-run-length4;500000;5;32;128;0.620544;22.2514;1807981
no-run-length4;500000;5;64;128;0.324128;42.6004;1807981
no-run-length4;500000;5;128;128;0.187456;73.6599;1807981
no-run-length4;500000;5;256;128;0.114912;120.161;1807981
no-run-length4;500000;5;512;128;0.073664;187.445;1807981
no-run-length4;500000;5;8;256;1.32851;10.3936;1807981
no-run-length4;500000;5;16;256;0.67152;20.5623;1807981
no-run-length4;500000;5;32;256;0.340416;40.5621;1807981
no-run-length4;500000;5;64;256;0.185216;74.5507;1807981
no-run-length4;500000;5;128;256;0.114368;120.733;1807981
no-run-length4;500000;5;256;256;0.076064;181.531;1807981
no-run-length4;500000;5;512;256;0.071808;192.29;1807981
no-run-length4;500000;5;8;512;0.733536;18.8239;1807981
no-run-length4;500000;5;16;512;0.372736;37.0449;1807981
no-run-length4;500000;5;32;512;0.193088;71.5113;1807981
no-run-length4;500000;5;64;512;0.106688;129.424;1807981
no-run-length4;500000;5;128;512;0.075904;181.914;1807981
no-run-length4;500000;5;256;512;0.069632;198.299;1807981
no-run-length4;500000;5;512;512;0.064544;213.931;1807981
no-run-length4;500000;5;8;1024;0.461024;29.9507;1807981
no-run-length4;500000;5;16;1024;0.231456;59.657;1807981
no-run-length4;500000;5;32;1024;0.12512;110.358;1807981
no-run-length4;500000;5;64;1024;0.075296;183.383;1807981
no-run-length4;500000;5;128;1024;0.067584;204.308;1807981
no-run-length4;500000;5;256;1024;0.065536;210.693;1807981
no-run-length4;500000;5;512;1024;0.06352;217.38;1807981
no-run-length4;500000;6;8;16;21.4105;0.632943;1551627
no-run-length4;500000;6;16;16;9.69338;1.39803;1551627
no-run-length4;500000;6;32;16;4.84531;2.79685;1551627
no-run-length4;500000;6;64;16;2.32448;5.82996;1551627
no-run-length4;500000;6;128;16;1.18362;11.4493;1551627
no-run-length4;500000;6;256;16;0.612352;22.1305;1551627
no-run-length4;500000;6;512;16;0.34496;39.2846;1551627
no-run-length4;500000;6;8;32;10.2272;1.32506;1551627
no-run-length4;500000;6;16;32;5.11392;2.64995;1551627
no-run-length4;500000;6;32;32;2.5641;5.28515;1551627
no-run-length4;500000;6;64;32;1.25446;10.8027;1551627
no-run-length4;500000;6;128;32;0.630784;21.4838;1551627
no-run-length4;500000;6;256;32;0.328352;41.2716;1551627
no-run-length4;500000;6;512;32;0.18432;73.5223;1551627
no-run-length4;500000;6;8;64;4.84352;2.79789;1551627
no-run-length4;500000;6;16;64;2.43018;5.5764;1551627
no-run-length4;500000;6;32;64;1.21856;11.121;1551627
no-run-length4;500000;6;64;64;0.62048;21.8406;1551627
no-run-length4;500000;6;128;64;0.332192;40.7946;1551627
no-run-length4;500000;6;256;64;0.186496;72.6644;1551627
no-run-length4;500000;6;512;64;0.112544;120.412;1551627
no-run-length4;500000;6;8;128;2.50387;5.41227;1551627
no-run-length4;500000;6;16;128;1.2465;10.8718;1551627
no-run-length4;500000;6;32;128;0.636672;21.2851;1551627
no-run-length4;500000;6;64;128;0.32768;41.3563;1551627
no-run-length4;500000;6;128;128;0.190464;71.1506;1551627
no-run-length4;500000;6;256;128;0.114112;118.757;1551627
no-run-length4;500000;6;512;128;0.074496;181.911;1551627
no-run-length4;500000;6;8;256;1.34992;10.0388;1551627
no-run-length4;500000;6;16;256;0.683968;19.8132;1551627
no-run-length4;500000;6;32;256;0.353184;38.3699;1551627
no-run-length4;500000;6;64;256;0.186592;72.6271;1551627
no-run-length4;500000;6;128;256;0.112;120.997;1551627
no-run-length4;500000;6;256;256;0.074688;181.443;1551627
no-run-length4;500000;6;512;256;0.070656;191.797;1551627
no-run-length4;500000;6;8;512;0.741472;18.2767;1551627
no-run-length4;500000;6;16;512;0.3744;36.1956;1551627
no-run-length4;500000;6;32;512;0.203808;66.4921;1551627
no-run-length4;500000;6;64;512;0.109792;123.43;1551627
no-run-length4;500000;6;128;512;0.075776;178.838;1551627
no-run-length4;500000;6;256;512;0.067776;199.947;1551627
no-run-length4;500000;6;512;512;0.063488;213.452;1551627
no-run-length4;500000;6;8;1024;0.466656;29.0399;1551627
no-run-length4;500000;6;16;1024;0.23392;57.9327;1551627
no-run-length4;500000;6;32;1024;0.124;109.287;1551627
no-run-length4;500000;6;64;1024;0.071968;188.301;1551627
no-run-length4;500000;6;128;1024;0.065632;206.479;1551627
no-run-length4;500000;6;256;1024;0.065088;208.205;1551627
no-run-length4;500000;6;512;1024;0.064768;209.233;1551627
no-run-length4;500000;7;8;16;22.6347;0.589982;1354068
no-run-length4;500000;7;16;16;9.99536;1.33603;1354068
no-run-length4;500000;7;32;16;5.01104;2.66493;1354068
no-run-length4;500000;7;64;16;2.39616;5.57311;1354068
no-run-length4;500000;7;128;16;1.21651;10.9773;1354068
no-run-length4;500000;7;256;16;0.628672;21.2417;1354068
no-run-length4;500000;7;512;16;0.355072;37.6095;1354068
no-run-length4;500000;7;8;32;10.4264;1.28079;1354068
no-run-length4;500000;7;16;32;5.21421;2.56109;1354068
no-run-length4;500000;7;32;32;2.61328;5.11008;1354068
no-run-length4;500000;7;64;32;1.28006;10.4323;1354068
no-run-length4;500000;7;128;32;0.653056;20.4486;1354068
no-run-length4;500000;7;256;32;0.339968;39.2804;1354068
no-run-length4;500000;7;512;32;0.186688;71.5315;1354068
no-run-length4;500000;7;8;64;4.9409;2.70276;1354068
no-run-length4;500000;7;16;64;2.47411;5.39752;1354068
no-run-length4;500000;7;32;64;1.24518;10.7246;1354068
no-run-length4;500000;7;64;64;0.636864;20.9685;1354068
no-run-length4;500000;7;128;64;0.34224;39.0196;1354068
no-run-length4;500000;7;256;64;0.18896;70.6714;1354068
no-run-length4;500000;7;512;64;0.116288;114.836;1354068
no-run-length4;500000;7;8;128;2.55453;5.22761;1354068
no-run-length4;500000;7;16;128;1.28656;10.3797;1354068
no-run-length4;500000;7;32;128;0.659392;20.2521;1354068
no-run-length4;500000;7;64;128;0.336512;39.6838;1354068
no-run-length4;500000;7;128;128;0.191168;69.8551;1354068
no-run-length4;500000;7;256;128;0.11504;116.082;1354068
no-run-length4;500000;7;512;128;0.07536;177.204;1354068
no-run-length4;500000;7;8;256;1.3824;9.66006;1354068
no-run-length4;500000;7;16;256;0.690368;19.3434;1354068
no-run-length4;500000;7;32;256;0.356352;37.4744;1354068
no-run-length4;500000;7;64;256;0.190368;70.1487;1354068
no-run-length4;500000;7;128;256;0.114688;116.438;1354068
no-run-length4;500000;7;256;256;0.079072;168.885;1354068
no-run-length4;500000;7;512;256;0.07168;186.301;1354068
no-run-length4;500000;7;8;512;0.758528;17.6052;1354068
no-run-length4;500000;7;16;512;0.383104;34.8576;1354068
no-run-length4;500000;7;32;512;0.204608;65.2666;1354068
no-run-length4;500000;7;64;512;0.110592;120.751;1354068
no-run-length4;500000;7;128;512;0.079072;168.885;1354068
no-run-length4;500000;7;256;512;0.073024;182.872;1354068
no-run-length4;500000;7;512;512;0.064928;205.675;1354068
no-run-length4;500000;7;8;1024;0.474048;28.1703;1354068
no-run-length4;500000;7;16;1024;0.241504;55.2954;1354068
no-run-length4;500000;7;32;1024;0.129024;103.501;1354068
no-run-length4;500000;7;64;1024;0.075264;177.43;1354068
no-run-length4;500000;7;128;1024;0.066848;199.768;1354068
no-run-length4;500000;7;256;1024;0.065536;203.767;1354068
no-run-length4;500000;7;512;1024;0.065536;203.767;1354068
no-run-length4;500000;8;8;16;23.5217;0.561486;1207083
no-run-length4;500000;8;16;16;10.0753;1.31084;1207083
no-run-length4;500000;8;32;16;5.04198;2.61942;1207083
no-run-length4;500000;8;64;16;2.42493;5.44638;1207083
no-run-length4;500000;8;128;16;1.23331;10.7086;1207083
no-run-length4;500000;8;256;16;0.638944;20.6702;1207083
no-run-length4;500000;8;512;16;0.362272;36.4563;1207083
no-run-length4;500000;8;8;32;10.6405;1.2412;1207083
no-run-length4;500000;8;16;32;5.31866;2.48316;1207083
no-run-length4;500000;8;32;32;2.66995;4.94656;1207083
no-run-length4;500000;8;64;32;1.31277;10.0605;1207083
no-run-length4;500000;8;128;32;0.671552;19.6665;1207083
no-run-length4;500000;8;256;32;0.34816;37.9339;1207083
no-run-length4;500000;8;512;32;0.195136;67.6814;1207083
no-run-length4;500000;8;8;64;5.04394;2.61841;1207083
no-run-length4;500000;8;16;64;2.52179;5.23718;1207083
no-run-length4;500000;8;32;64;1.26803;10.4154;1207083
no-run-length4;500000;8;64;64;0.649216;20.3431;1207083
no-run-length4;500000;8;128;64;0.348064;37.9444;1207083
no-run-length4;500000;8;256;64;0.198592;66.5036;1207083
no-run-length4;500000;8;512;64;0.120832;109.301;1207083
no-run-length4;500000;8;8;128;2.64128;5.00026;1207083
no-run-length4;500000;8;16;128;1.32752;9.94869;1207083
no-run-length4;500000;8;32;128;0.665152;19.8557;1207083
no-run-length4;500000;8;64;128;0.346752;38.088;1207083
no-run-length4;500000;8;128;128;0.1984;66.568;1207083
no-run-length4;500000;8;256;128;0.119296;110.709;1207083
no-run-length4;500000;8;512;128;0.07616;173.412;1207083
no-run-length4;500000;8;8;256;1.39709;9.45329;1207083
no-run-length4;500000;8;16;256;0.702688;18.7951;1207083
no-run-length4;500000;8;32;256;0.36336;36.3471;1207083
no-run-length4;500000;8;64;256;0.192512;68.6039;1207083
no-run-length4;500000;8;128;256;0.119552;110.471;1207083
no-run-length4;500000;8;256;256;0.075968;173.851;1207083
no-run-length4;500000;8;512;256;0.071584;184.498;1207083
no-run-length4;500000;8;8;512;0.778112;16.9732;1207083
no-run-length4;500000;8;16;512;0.39024;33.8435;1207083
no-run-length4;500000;8;32;512;0.207968;63.5054;1207083
no-run-length4;500000;8;64;512;0.11248;117.417;1207083
no-run-length4;500000;8;128;512;0.080352;164.365;1207083
no-run-length4;500000;8;256;512;0.072416;182.378;1207083
no-run-length4;500000;8;512;512;0.06704;197.003;1207083
no-run-length4;500000;8;8;1024;0.482112;27.3942;1207083
no-run-length4;500000;8;16;1024;0.249856;52.8588;1207083
no-run-length4;500000;8;32;1024;0.129952;101.63;1207083
no-run-length4;500000;8;64;1024;0.073824;178.9;1207083
no-run-length4;500000;8;128;1024;0.07152;184.663;1207083
no-run-length4;500000;8;256;1024;0.0656;201.327;1207083
no-run-length4;500000;8;512;1024;0.065344;202.116;1207083
no-run-length4;500000;9;8;16;23.806;0.550372;1102169
no-run-length4;500000;9;16;16;10.5975;1.23634;1102169
no-run-length4;500000;9;32;16;5.31251;2.46629;1102169
no-run-length4;500000;9;64;16;2.5497;5.13872;1102169
no-run-length4;500000;9;128;16;1.29638;10.1067;1102169
no-run-length4;500000;9;256;16;0.664288;19.7236;1102169
no-run-length4;500000;9;512;16;0.36864;35.5419;1102169
no-run-length4;500000;9;8;32;11.0674;1.18385;1102169
no-run-length4;500000;9;16;32;5.52755;2.37034;1102169
no-run-length4;500000;9;32;32;2.77504;4.72143;1102169
no-run-length4;500000;9;64;32;1.36582;9.59287;1102169
no-run-length4;500000;9;128;32;0.69776;18.7775;1102169
no-run-length4;500000;9;256;32;0.361792;36.2146;1102169
no-run-length4;500000;9;512;32;0.201344;65.0736;1102169
no-run-length4;500000;9;8;64;5.2495;2.49589;1102169
no-run-length4;500000;9;16;64;2.63331;4.97555;1102169
no-run-length4;500000;9;32;64;1.32506;9.88801;1102169
no-run-length4;500000;9;64;64;0.681888;19.2145;1102169
no-run-length4;500000;9;128;64;0.359168;36.4792;1102169
no-run-length4;500000;9;256;64;0.201312;65.0839;1102169
no-run-length4;500000;9;512;64;0.12096;108.318;1102169
no-run-length4;500000;9;8;128;2.7448;4.77345;1102169
no-run-length4;500000;9;16;128;1.3865;9.44984;1102169
no-run-length4;500000;9;32;128;0.68896;19.0173;1102169
no-run-length4;500000;9;64;128;0.358752;36.5215;1102169
no-run-length4;500000;9;128;128;0.200064;65.4899;1102169
no-run-length4;500000;9;256;128;0.121568;107.776;1102169
no-run-length4;500000;9;512;128;0.079872;164.04;1102169
no-run-length4;500000;9;8;256;1.46006;8.97369;1102169
no-run-length4;500000;9;16;256;0.735392;17.8166;1102169
no-run-length4;500000;9;32;256;0.372736;35.1513;1102169
no-run-length4;500000;9;64;256;0.201664;64.9703;1102169
no-run-length4;500000;9;128;256;0.120704;108.548;1102169
no-run-length4;500000;9;256;256;0.079456;164.898;1102169
no-run-length4;500000;9;512;256;0.075328;173.935;1102169
no-run-length4;500000;9;8;512;0.794624;16.4885;1102169
no-run-length4;500000;9;16;512;0.401408;32.6405;1102169
no-run-length4;500000;9;32;512;0.209152;62.6442;1102169
no-run-length4;500000;9;64;512;0.115104;113.829;1102169
no-run-length4;500000;9;128;512;0.079872;164.04;1102169
no-run-length4;500000;9;256;512;0.076736;170.743;1102169
no-run-length4;500000;9;512;512;0.068864;190.262;1102169
no-run-length4;500000;9;8;1024;0.505376;25.9256;1102169
no-run-length4;500000;9;16;1024;0.257024;50.9764;1102169
no-run-length4;500000;9;32;1024;0.1336;98.0701;1102169
no-run-length4;500000;9;64;1024;0.07504;174.602;1102169
no-run-length4;500000;9;128;1024;0.069632;188.163;1102169
no-run-length4;500000;9;256;1024;0.068448;191.418;1102169
no-run-length4;500000;9;512;1024;0.066496;197.037;1102169
no-run-length4;500000;10;8;16;24.213;0.542543;1136612
